Current_1 X,Current_1 Y
0.9800000000000006,6.768330344573825e-05
0.9900000000000007,6.945463561020992e-05
1.000000000000001,7.122320952232575e-05
1.010000000000001,7.298867971238055e-05
1.020000000000001,7.475072801567544e-05
1.030000000000001,7.650906117999671e-05
1.040000000000001,7.826340867478997e-05
1.050000000000001,8.001352068829618e-05
1.060000000000001,8.175916629917384e-05
1.070000000000001,8.350013180955377e-05
1.080000000000001,8.523621922700933e-05
1.090000000000001,8.696724488353664e-05
1.100000000000001,8.869303818030543e-05
1.110000000000001,9.041344044762391e-05
1.120000000000001,9.212830391025933e-05
1.130000000000001,9.383749074894338e-05
1.140000000000001,9.554087224956227e-05
1.150000000000001,9.723832803218096e-05
1.160000000000001,9.8929745352668e-05
1.170000000000001,0.000100615018470277
1.180000000000001,0.0001022940480750898
1.190000000000001,0.0001039667407697471
1.200000000000001,0.0001056330086003716
1.210000000000001,0.0001072927686320385
1.220000000000001,0.0001089459425645616
1.230000000000001,0.0001105924563847457
1.240000000000001,0.000112232240051606
1.250000000000001,0.0001138652272113803
1.260000000000001,0.0001154913549394526
1.270000000000001,0.0001171105635065775
1.280000000000001,0.0001187227961670436
1.290000000000001,0.0001203279989666342
1.300000000000001,0.000121926120568451
1.310000000000001,0.0001235171120948547
1.320000000000001,0.0001251009269839368
1.330000000000001,0.0001266775208591008
1.340000000000001,0.0001282468514104607
1.350000000000001,0.0001298088782868964
1.360000000000001,0.000131363562997716
1.370000000000001,0.0001329108688229783
1.380000000000001,0.0001344507607316254
1.390000000000001,0.0001359832053066514
1.400000000000001,0.0001375081706766198
1.410000000000001,0.0001390256264529014
1.420000000000001,0.0001405355436720703
1.430000000000001,0.0001420378947429538
1.440000000000001,0.0001435326533978745
1.450000000000001,0.00014501979464768
1.460000000000001,0.0001464992947401828
1.470000000000001,0.0001479711311216828
1.480000000000001,0.0001494352824012679
1.490000000000001,0.0001508917283176234
1.500000000000001,0.0001523404497081087
1.510000000000001,0.0001537814284798768
1.520000000000001,0.0001552146475828466
1.530000000000001,0.0001566400909843411
1.540000000000001,0.0001580577436452392
1.550000000000001,0.0001594675914974935
1.560000000000001,0.0001608696214228812
1.570000000000001,0.0001622638212328781
1.580000000000001,0.0001636501796495433
1.590000000000001,0.0001650286862873245
1.600000000000001,0.0001663993316356946
1.610000000000001,0.000167762107042547
1.620000000000001,0.0001691170046982743
1.630000000000001,0.0001704640176204746
1.640000000000001,0.0001718031396392234
1.650000000000001,0.0001731343653828631
1.660000000000001,0.0001744576902642634
1.670000000000001,0.0001757731104675125
1.680000000000001,0.000177080622935002
1.690000000000001,0.0001783802253548671
1.700000000000001,0.0001796719161487617
1.710000000000001,0.0001809556944599323
1.720000000000001,0.0001822315601415683
1.730000000000001,0.0001834995137454107
1.740000000000001,0.0001847595565105958
1.750000000000001,0.0001860116903527137
1.760000000000001,0.0001872559178530718
1.770000000000001,0.0001884922422481436
1.780000000000001,0.0001897206674191914
1.790000000000001,0.0001909411978820513
1.800000000000001,0.0001921538387770696
1.810000000000001,0.0001933585958591812
1.820000000000001,0.0001945554754881214
1.830000000000001,0.0001957444846187631
1.840000000000001,0.000196925630791573
1.850000000000001,0.0001980989221231798
1.860000000000001,0.0001992643672970496
1.870000000000001,0.0002004219755542635
1.880000000000001,0.000201571756684392
1.890000000000001,0.000202713721016463
1.900000000000001,0.0002038478794100194
1.910000000000001,0.0002049742432462635
1.920000000000001,0.0002060928244192853
1.930000000000001,0.0002072036353273719
1.940000000000002,0.0002083066888643944
1.950000000000002,0.0002094019984112739
1.960000000000002,0.0002104895778275212
1.970000000000002,0.0002115694414428506
1.980000000000002,0.0002126416040488648
1.990000000000002,0.0002137060808908119
2,0.0002147628876594122
